from_stop_I,to_stop_I,label,d,n_vehicles
232,290,"[0, 0, 0, 1, 0]",199.0,122.0
232,1144,"[0, 0, 0, 1, 0]",319.0,2.0
233,227,"[0, 0, 0, 1, 0]",1449.0,46.0
233,231,"[0, 0, 0, 1, 0]",286.0,119.0
234,236,"[0, 0, 0, 1, 0]",670.0,76.0
235,289,"[0, 0, 0, 1, 0]",405.0,71.0
236,238,"[0, 0, 0, 1, 0]",338.0,76.0
237,235,"[0, 0, 0, 1, 0]",662.0,71.0
238,240,"[0, 0, 0, 1, 0]",505.0,76.0
239,237,"[0, 0, 0, 1, 0]",346.0,71.0
240,242,"[0, 0, 0, 1, 0]",313.0,120.0
241,233,"[0, 0, 0, 1, 0]",2086.0,46.0
241,239,"[0, 0, 0, 1, 0]",499.0,71.0
241,1002,"[0, 0, 0, 1, 0]",7705.0,3.0
242,244,"[0, 0, 0, 1, 0]",528.0,77.0
242,247,"[0, 0, 0, 1, 0]",751.0,43.0
243,241,"[0, 0, 0, 1, 0]",310.0,117.0
244,247,"[0, 0, 0, 1, 0]",233.0,77.0
245,243,"[0, 0, 0, 1, 0]",546.0,71.0
246,253,"[0, 0, 0, 1, 0]",1207.0,54.0
247,246,"[0, 0, 0, 1, 0]",901.0,43.0
247,249,"[0, 0, 0, 1, 0]",311.0,77.0
248,243,"[0, 0, 0, 1, 0]",744.0,46.0
248,245,"[0, 0, 0, 1, 0]",205.0,71.0
249,246,"[0, 0, 0, 1, 0]",590.0,11.0
249,252,"[0, 0, 0, 1, 0]",628.0,66.0
250,248,"[0, 0, 0, 1, 0]",334.0,71.0
251,241,"[0, 0, 0, 1, 0]",2009.0,3.0
251,248,"[0, 0, 0, 1, 0]",967.0,46.0
251,250,"[0, 0, 0, 1, 0]",632.0,7.0
252,250,"[0, 0, 0, 1, 0]",642.0,64.0
253,255,"[0, 0, 0, 1, 0]",1065.0,11.0
253,1566,"[0, 0, 0, 1, 0]",762.0,52.0
254,251,"[0, 0, 0, 1, 0]",1180.0,54.0
255,257,"[0, 0, 0, 1, 0]",511.0,63.0
256,254,"[0, 0, 0, 1, 0]",1061.0,8.0
256,1567,"[0, 0, 0, 1, 0]",361.0,57.0
258,256,"[0, 0, 0, 1, 0]",519.0,65.0
284,2364,"[0, 0, 0, 1, 0]",188.0,27.0
285,2377,"[0, 0, 0, 1, 0]",139.0,166.0
286,294,"[0, 0, 0, 1, 0]",482.0,59.0
286,1002,"[0, 0, 0, 1, 0]",467.0,101.0
287,223,"[0, 0, 0, 1, 0]",298.0,132.0
288,224,"[0, 0, 0, 1, 0]",241.0,138.0
289,233,"[0, 0, 0, 1, 0]",204.0,119.0
290,234,"[0, 0, 0, 1, 0]",385.0,76.0
290,1144,"[0, 0, 0, 1, 0]",119.0,46.0
291,2370,"[0, 0, 0, 1, 0]",543.0,21.0
291,2376,"[0, 0, 0, 1, 0]",191.0,34.0
294,2365,"[0, 0, 0, 1, 0]",550.0,36.0
295,2372,"[0, 0, 0, 1, 0]",426.0,20.0
296,226,"[0, 0, 0, 1, 0]",863.0,43.0
296,288,"[0, 0, 0, 1, 0]",296.0,138.0
296,1143,"[0, 0, 0, 1, 0]",66.0,3.0
297,381,"[0, 0, 0, 1, 0]",1048.0,10.0
297,750,"[0, 0, 0, 1, 0]",1254.0,48.0
298,749,"[0, 0, 0, 1, 0]",614.0,53.0
299,828,"[0, 0, 0, 1, 0]",6141.0,4.0
299,1133,"[0, 0, 0, 1, 0]",1925.0,5.0
299,1629,"[0, 0, 0, 1, 0]",1581.0,92.0
299,1854,"[0, 0, 0, 1, 0]",3011.0,2.0
300,216,"[0, 0, 0, 1, 0]",913.0,102.0
315,2008,"[0, 0, 0, 1, 0]",302.0,25.0
316,317,"[0, 0, 0, 1, 0]",1323.0,25.0
317,1012,"[0, 0, 0, 1, 0]",684.0,25.0
